speed,lat,lon,time
0.439,45.1791347698475,-1.08731045397812,2015-11-20 11:11:46
0.689,45.1791310818101,-1.0873201769858,2015-11-20 11:11:47
0.58,45.1791264717634,-1.08733031908864,2015-11-20 11:11:48
0.76,45.179122867545,-1.08734071264857,2015-11-20 11:11:49
0.61,45.1791204367931,-1.08735211203688,2015-11-20 11:11:50
0.45,45.1791204367931,-1.08736082921618,2015-11-20 11:11:51
0.6,45.1791219455357,-1.08736895966226,2015-11-20 11:11:52
0.59,45.1791229513641,-1.08737859885091,2015-11-20 11:11:53
0.6,45.1791237895544,-1.0873875674873,2015-11-20 11:11:54
0.61,45.1791260526682,-1.08739553029532,2015-11-20 11:11:55
0.839,45.1791259688492,-1.08740550476009,2015-11-20 11:11:56
0.54,45.1791238733734,-1.08741497631068,2015-11-20 11:11:57
0.78,45.1791218617166,-1.08742436404223,2015-11-20 11:11:58
0.72,45.1791192633267,-1.08743475760216,2015-11-20 11:11:59
0.59,45.1791182574983,-1.08744422915275,2015-11-20 11:12:00
0.78,45.1791161620225,-1.08745420361752,2015-11-20 11:12:01
0.37,45.1791131445374,-1.08746216642554,2015-11-20 11:12:02
0.78,45.1791114681567,-1.08747012923355,2015-11-20 11:12:03
0.55,45.1791100432332,-1.08747876259382,2015-11-20 11:12:04
0.79,45.1791098755951,-1.08748856942053,2015-11-20 11:12:05
0.509,45.1791104623283,-1.08749711896176,2015-11-20 11:12:06
0.45,45.1791092888619,-1.08750432739849,2015-11-20 11:12:07
0.75,45.1791080315764,-1.08751363131101,2015-11-20 11:12:08
0.649,45.1791087021287,-1.08752276758547,2015-11-20 11:12:09
0.59,45.1791088697667,-1.08753047893639,2015-11-20 11:12:10
0.639,45.1791076963003,-1.08753953139182,2015-11-20 11:12:11
0.6,45.1791050979103,-1.08754782947596,2015-11-20 11:12:12
0.6,45.1791031700726,-1.08755629519816,2015-11-20 11:12:13
0.48,45.1791021642442,-1.08756409036811,2015-11-20 11:12:14
0.509,45.1791011584158,-1.08757163408097,2015-11-20 11:12:15
0.519,45.1790986438449,-1.08758772733506,2015-11-20 11:12:17
0.439,45.1790966321881,-1.08759443285759,2015-11-20 11:12:18
0.31,45.1790952910836,-1.08759929436143,2015-11-20 11:12:19
0.439,45.1790952072646,-1.0876044911414,2015-11-20 11:12:20
0.39,45.1790958778168,-1.08760968792137,2015-11-20 11:12:21
0.509,45.1790961292739,-1.08761538761553,2015-11-20 11:12:22
0.509,45.1790958778168,-1.08762242841419,2015-11-20 11:12:23
0.48,45.1790952072646,-1.08762930157479,2015-11-20 11:12:24
0.37,45.1790950396265,-1.08763550418314,2015-11-20 11:12:25
0.49,45.1790960454549,-1.08764162297246,2015-11-20 11:12:26
0.2,45.1790955425407,-1.08764531100985,2015-11-20 11:12:27
0.339,45.1790901781227,-1.08765101070401,2015-11-20 11:12:28
0.58,45.1790849813427,-1.08765377673205,2015-11-20 11:12:29
0.72,45.1790786949153,-1.08765386055109,2015-11-20 11:12:30
0.75,45.1790716541167,-1.08765226798948,2015-11-20 11:12:31
0.79,45.1790639427657,-1.08765251944658,2015-11-20 11:12:32
0.56,45.179059332719,-1.08765000487563,2015-11-20 11:12:33
1.809,45.17905145373,-1.08763919222054,2015-11-20 11:12:34
1.889,45.1790354442949,-1.0876322352409,2015-11-20 11:12:35
2.66,45.1790134837086,-1.08763139705058,2015-11-20 11:12:36
3.01,45.1789864939804,-1.08763089413639,2015-11-20 11:12:37
3.019,45.1789582469667,-1.087632486698,2015-11-20 11:12:38
3.42,45.1789284073914,-1.08763307343122,2015-11-20 11:12:39
4.1,45.1788937901313,-1.08763131323155,2015-11-20 11:12:40
4.849,45.1788528026248,-1.08762921775576,2015-11-20 11:12:41
5.169,45.1788067021574,-1.08763122941252,2015-11-20 11:12:42
5.629,45.1787572489287,-1.08763801875409,2015-11-20 11:12:43
6.039,45.1787039400245,-1.08764665211436,2015-11-20 11:12:44
6.49,45.1786467754448,-1.0876567942172,2015-11-20 11:12:45
7.33,45.1785842464472,-1.0876686965197,2015-11-20 11:12:46
7.66,45.1785162692124,-1.08768386776444,2015-11-20 11:12:47
7.889,45.1784458612258,-1.08769761408565,2015-11-20 11:12:48
8.189,45.1783719328398,-1.08770750473139,2015-11-20 11:12:49
8.079,45.1782969986255,-1.08772032904324,2015-11-20 11:12:50
8.789,45.1782208071256,-1.08773558410702,2015-11-20 11:12:51
9.28,45.1781379939223,-1.08775352137981,2015-11-20 11:12:52
9.469,45.1780533367002,-1.08777489523289,2015-11-20 11:12:53
9.459,45.1779687632972,-1.08780012476144,2015-11-20 11:12:54
9.76,45.1778821782375,-1.0878230073571,2015-11-20 11:12:55
9.89,45.1777934977019,-1.08784345920084,2015-11-20 11:12:56
10.239,45.1777033922428,-1.08786340813039,2015-11-20 11:12:57
10.14,45.1776119456792,-1.08788670982121,2015-11-20 11:12:58
9.969,45.1775225107723,-1.08791093352138,2015-11-20 11:12:59
10.219,45.1774326567703,-1.08793490576445,2015-11-20 11:13:00
10.349,45.1773403720164,-1.08794915499985,2015-11-20 11:13:01
10.03,45.1772486739957,-1.08796533207297,2015-11-20 11:13:02
9.93,45.1771591552698,-1.08797991658449,2015-11-20 11:13:03
9.99,45.177069888001,-1.08798930431604,2015-11-20 11:13:04
10.079,45.176979866361,-1.0879931599915,2015-11-20 11:13:05
9.699,45.1768916887396,-1.08799600983858,2015-11-20 11:13:06
9.55,45.1768057742321,-1.0880000331521,2015-11-20 11:13:07
9.16,45.1767239668571,-1.08800405646563,2015-11-20 11:13:08
8.759,45.1766440035009,-1.08800950470269,2015-11-20 11:13:09
9.06,45.1765658841633,-1.08801872479618,2015-11-20 11:13:10
9.239,45.1764850826167,-1.08803322548867,2015-11-20 11:13:11
9.34,45.1764031076037,-1.08804957019985,2015-11-20 11:13:12
10.16,45.1763154328965,-1.0880610534072,2015-11-20 11:13:13
9.799,45.1762263332658,-1.08807220133842,2015-11-20 11:13:14
10.27,45.176137149816,-1.08808276253641,2015-11-20 11:13:15
10.97,45.176041931396,-1.08809122825862,2015-11-20 11:13:16
11.28,45.1759421029292,-1.08809776614309,2015-11-20 11:13:17
11.689,45.1758383349679,-1.08810296292306,2015-11-20 11:13:18
11.639,45.1757336449973,-1.08810556131304,2015-11-20 11:13:19
11.819,45.1756267757319,-1.088102795285,2015-11-20 11:13:20
12,45.1755199902854,-1.08810220855177,2015-11-20 11:13:21
11.72,45.1754145459435,-1.0880972632289,2015-11-20 11:13:22
10.8,45.1753158909432,-1.08809701177181,2015-11-20 11:13:23
11.17,45.1752200019709,-1.08809835287631,2015-11-20 11:13:24
10.9,45.1751233586273,-1.08809030624927,2015-11-20 11:13:25
10.879,45.1750263800076,-1.08808108615578,2015-11-20 11:13:26
10.989,45.174929569026,-1.08806482526363,2015-11-20 11:13:27
10.979,45.1748325065872,-1.08804772618115,2015-11-20 11:13:28
11.08,45.1747336839488,-1.08803113001287,2015-11-20 11:13:29
11.17,45.1746339393011,-1.08802132318616,2015-11-20 11:13:30
11.269,45.1745329373679,-1.08802056881488,2015-11-20 11:13:31
11.159,45.1744333603582,-1.08802157464326,2015-11-20 11:13:32
11.06,45.1743345377198,-1.0880211555481,2015-11-20 11:13:33
11.539,45.1742345416149,-1.08801981444359,2015-11-20 11:13:34
10.769,45.174136976262,-1.08802107172907,2015-11-20 11:13:35
10.85,45.1740411711088,-1.08802467594743,2015-11-20 11:13:36
10.869,45.1739457850506,-1.08802769343257,2015-11-20 11:13:37
10.769,45.1738497284403,-1.08802266429067,2015-11-20 11:13:38
10.709,45.1737543423822,-1.08801461766362,2015-11-20 11:13:39
10.999,45.1736582857718,-1.08800816359818,2015-11-20 11:13:40
11.3,45.1735592954954,-1.08800095516145,2015-11-20 11:13:41
11.379,45.1734599699428,-1.08799081305861,2015-11-20 11:13:42
10.58,45.1733635780563,-1.08798611919284,2015-11-20 11:13:43
10.669,45.173270287474,-1.08798528100252,2015-11-20 11:13:44
10.229,45.1731780865391,-1.08798427517414,2015-11-20 11:13:45
10.65,45.1730858017852,-1.08798578391671,2015-11-20 11:13:46
10.37,45.1729941875835,-1.08798611919284,2015-11-20 11:13:47
10.059,45.1729041659434,-1.08798737647831,2015-11-20 11:13:48
9.99,45.1728155692269,-1.08799366290569,2015-11-20 11:13:49
9.98,45.1727273916055,-1.08799668039083,2015-11-20 11:13:50
9.94,45.1726391301651,-1.08799198652506,2015-11-20 11:13:51
10.219,45.1725501981725,-1.08797932985127,2015-11-20 11:13:52
10.3,45.1724598412563,-1.08796290132105,2015-11-20 11:13:53
10.86,45.172366802131,-1.0879482329905,2015-11-20 11:13:54
11.29,45.1722690691401,-1.08793909671604,2015-11-20 11:13:55
11.159,45.1721694921304,-1.08793306174576,2015-11-20 11:13:56
10.8,45.1720726811487,-1.08793247501253,2015-11-20 11:13:57
11.02,45.1719746967006,-1.08793088245093,2015-11-20 11:13:58
10.92,45.1718767960716,-1.08792685913741,2015-11-20 11:13:59
11.14,45.1717779734332,-1.08792241672873,2015-11-20 11:14:00
11.5,45.1716773067761,-1.08792635622322,2015-11-20 11:14:01
11.67,45.1715760533858,-1.08792845169901,2015-11-20 11:14:02
10.92,45.1714769792903,-1.08792887079417,2015-11-20 11:14:03
10.729,45.1713839401651,-1.08793021189868,2015-11-20 11:14:04
10.68,45.1712909848589,-1.08793549249768,2015-11-20 11:14:05
10.68,45.1711977780956,-1.08793331320285,2015-11-20 11:14:06
10.65,45.1711034816849,-1.08793029571771,2015-11-20 11:14:07
10.7,45.1710094367313,-1.08792442838549,2015-11-20 11:14:08
11.209,45.1709119551974,-1.08791638175844,2015-11-20 11:14:09
11.14,45.1708136354732,-1.08790297071337,2015-11-20 11:14:10
11.369,45.17071523193,-1.08787992047964,2015-11-20 11:14:11
11.869,45.170612134521,-1.087849158895,2015-11-20 11:14:12
11.89,45.1705088694739,-1.08781563128231,2015-11-20 11:14:13
12.029,45.1704040956842,-1.08778612698315,2015-11-20 11:14:14
12.22,45.1702956338572,-1.08776123273072,2015-11-20 11:14:15
12.49,45.1701863338398,-1.08773742812571,2015-11-20 11:14:16
12.509,45.1700769500034,-1.08770649890301,2015-11-20 11:14:17
12.679,45.1699679014431,-1.08766140426394,2015-11-20 11:14:18
12.189,45.1698597748922,-1.08762368569967,2015-11-20 11:14:19
11.79,45.1697543305503,-1.08760197657045,2015-11-20 11:14:20
11.429,45.1696524066077,-1.08758412311669,2015-11-20 11:14:21
11.61,45.1695510693984,-1.08756048614975,2015-11-20 11:14:22
11.749,45.1694479719894,-1.08753492134507,2015-11-20 11:14:23
11.759,45.1693457965897,-1.0875075125217,2015-11-20 11:14:24
11.269,45.1692480635987,-1.08746627355809,2015-11-20 11:14:25
11.61,45.1691598021583,-1.08739620084757,2015-11-20 11:14:26
10.41,45.1690942556755,-1.08729419308596,2015-11-20 11:14:27
9.149,45.1690713730798,-1.08717181729965,2015-11-20 11:14:28
7.369,45.1690890588955,-1.08706989335707,2015-11-20 11:14:29
0,45.1691092592822,-1.08688968243887,2015-11-20 11:14:31
5.169,45.1691556950257,-1.0867819749831,2015-11-20 11:14:33
2.2,45.1691594668822,-1.08681592169095,2015-11-20 11:14:34
2.639,45.1691857022391,-1.08680368411232,2015-11-20 11:14:35
2.489,45.1692070760922,-1.08679706240881,2015-11-20 11:14:36
0.3,45.1691862889723,-1.08700878928294,2015-11-20 11:14:37
0.519,45.1691810921923,-1.08701147149196,2015-11-20 11:14:38
0.18,45.1691694413469,-1.08702865439346,2015-11-20 11:14:39
0.28,45.1691577066825,-1.0870424845337,2015-11-20 11:14:40
0.699,45.1691572875873,-1.0870372039347,2015-11-20 11:14:41
0.879,45.169151084979,-1.08703577901116,2015-11-20 11:14:42
0.56,45.1691428707139,-1.08703427026859,2015-11-20 11:14:43
0.039,45.169140439962,-1.08703359971634,2015-11-20 11:14:44
0.37,45.169137841572,-1.08703770684889,2015-11-20 11:14:45
0.209,45.1691372548387,-1.08704357418111,2015-11-20 11:14:46
0.27,45.1691365842865,-1.08704650784722,2015-11-20 11:14:47
0.109,45.1691356622771,-1.08704835186592,2015-11-20 11:14:48
0.019,45.1691359975533,-1.08705103407493,2015-11-20 11:14:49
0.14,45.1691350755439,-1.08705229136041,2015-11-20 11:14:50
0.29,45.169132644792,-1.08705271045557,2015-11-20 11:14:51
0.319,45.1691297111259,-1.08705346482685,2015-11-20 11:14:52
0.3,45.1691270289169,-1.08705430301717,2015-11-20 11:14:53
0.249,45.169127364193,-1.08705556030265,2015-11-20 11:14:54
0.329,45.1691282862024,-1.08705933215907,2015-11-20 11:14:55
0.07,45.169127448012,-1.08706243346325,2015-11-20 11:14:56
0.429,45.1691293758498,-1.08706478039614,2015-11-20 11:14:57
0.57,45.1691339020775,-1.08706989335707,2015-11-20 11:14:58
0.809,45.1691399370478,-1.08707509013704,2015-11-20 11:14:59
0.59,45.1691463911132,-1.08707835907928,2015-11-20 11:15:00
1.069,45.1691534319119,-1.08707626360348,2015-11-20 11:15:01
1.259,45.1691636578337,-1.08707165355674,2015-11-20 11:15:02
2.43,45.1691810083733,-1.08707048009029,2015-11-20 11:15:03
2.89,45.1692062379019,-1.08707332993737,2015-11-20 11:15:04
3.139,45.1692344849156,-1.08708196329764,2015-11-20 11:15:05
3.2,45.1692636539386,-1.08709285977176,2015-11-20 11:15:06
3.439,45.1692929905997,-1.08710585172168,2015-11-20 11:15:07
3.809,45.1693251771079,-1.08711943040482,2015-11-20 11:15:08
4.119,45.1693608840154,-1.08713376345924,2015-11-20 11:15:09
4.02,45.1693971776561,-1.08714859942786,2015-11-20 11:15:10
4.29,45.1694345609443,-1.08716050173036,2015-11-20 11:15:11
4.679,45.1694753808127,-1.08716821308128,2015-11-20 11:15:12
4.94,45.1695187990712,-1.08717659498445,2015-11-20 11:15:13
4.44,45.1695602056728,-1.0871883296489,2015-11-20 11:15:14
4.25,45.16959767278,-1.0872036685317,2015-11-20 11:15:15
4.039,45.1696334635066,-1.08721959414773,2015-11-20 11:15:16
4.269,45.1696696733283,-1.08723367574506,2015-11-20 11:15:17
4.61,45.1697089006351,-1.08724608096175,2015-11-20 11:15:18
4.849,45.1697512292461,-1.08725395995074,2015-11-20 11:15:19
5.329,45.1697973297136,-1.08725806708329,2015-11-20 11:15:20
6,45.1698489622371,-1.08726636516743,2015-11-20 11:15:21
6.89,45.1699065459119,-1.08728321279281,2015-11-20 11:15:22
7.93,45.1700379741536,-1.08732855888897,2015-11-20 11:15:24
7.829,45.1701072086739,-1.0873547942459,2015-11-20 11:15:25
7.809,45.1701767784702,-1.08738052668864,2015-11-20 11:15:26
7.63,45.1702457615333,-1.0874031578272,2015-11-20 11:15:27
8.25,45.170316337158,-1.08742503459448,2015-11-20 11:15:28
8.569,45.1703909360962,-1.08745001266594,2015-11-20 11:15:29
9.309,45.1704709832715,-1.08747381727095,2015-11-20 11:15:30
10.119,45.1706444886672,-1.08753542425926,2015-11-20 11:15:32
10.63,45.1707340073931,-1.08757917779382,2015-11-20 11:15:33
10.489,45.1708258730519,-1.08762226077613,2015-11-20 11:15:34
10.16,45.1709155594158,-1.08766132044491,2015-11-20 11:15:35
10.14,45.1710047428655,-1.08769870373306,2015-11-20 11:15:36
10.549,45.1711857919741,-1.08776475313006,2015-11-20 11:15:38
10.829,45.1712814294893,-1.0877973587334,2015-11-20 11:15:39
10.9,45.1714727883387,-1.08788302178382,2015-11-20 11:15:41
10.69,45.1715657436449,-1.08792962516546,2015-11-20 11:15:42
11.07,45.1716599562365,-1.08797379779517,2015-11-20 11:15:43
11.039,45.1717548393804,-1.08801797042489,2015-11-20 11:15:44
10.76,45.1718498063434,-1.08805811974109,2015-11-20 11:15:45
10.64,45.1719428454686,-1.0880972632289,2015-11-20 11:15:46
10.869,45.1720353816796,-1.08813959183992,2015-11-20 11:15:47
10.41,45.1721271635194,-1.08817982497515,2015-11-20 11:15:48
10.189,45.1722163469691,-1.0882169568062,2015-11-20 11:15:49
10.239,45.1723044407714,-1.0882571061224,2015-11-20 11:15:50
10.169,45.1723921992977,-1.08829633342924,2015-11-20 11:15:51
9.959,45.172480376919,-1.08832969340387,2015-11-20 11:15:52
9.93,45.1725680516262,-1.08835668313209,2015-11-20 11:15:53
10.47,45.1726581570853,-1.08838107447032,2015-11-20 11:15:54
11.03,45.1727539622386,-1.08840772892241,2015-11-20 11:15:55
11.219,45.1728521981438,-1.0884407536209,2015-11-20 11:15:56
11.29,45.1729502664109,-1.08848031620388,2015-11-20 11:15:57
11.209,45.1730479994019,-1.08852155516749,2015-11-20 11:15:58
11.149,45.1731448103835,-1.08856363232141,2015-11-20 11:15:59
11.35,45.1732427948316,-1.08860176998084,2015-11-20 11:16:00
10.889,45.1733399410894,-1.08864057819253,2015-11-20 11:16:01
10.869,45.1734337345859,-1.08867980549938,2015-11-20 11:16:02
10.489,45.1735268575301,-1.0887168535114,2015-11-20 11:16:03
10.54,45.1736188908269,-1.08875180604763,2015-11-20 11:16:04
10.58,45.1737110079428,-1.08878675858386,2015-11-20 11:16:05
10.079,45.1738004428496,-1.08882330368169,2015-11-20 11:16:06
9.839,45.1738866088143,-1.08885792094179,2015-11-20 11:16:07
9.209,45.1739695058366,-1.08888952071675,2015-11-20 11:16:08
9.29,45.1740499721071,-1.08891718099722,2015-11-20 11:16:09
9.369,45.1741312765679,-1.08894492509672,2015-11-20 11:16:10
9.259,45.1742137544951,-1.08897132809171,2015-11-20 11:16:11
9.67,45.1742971544316,-1.0889942945064,2015-11-20 11:16:12
9.699,45.174382733663,-1.0890154169024,2015-11-20 11:16:13
10.03,45.1744705760083,-1.08903989205966,2015-11-20 11:16:14
9.98,45.1745574963442,-1.08906939635883,2015-11-20 11:16:15
10.86,45.1746477694413,-1.08910359452377,2015-11-20 11:16:16
10.64,45.1747410600236,-1.0891382956029,2015-11-20 11:16:17
10.42,45.1748326742253,-1.08917165557753,2015-11-20 11:16:18
10.76,45.1749248751602,-1.08920518319022,2015-11-20 11:16:19
10.97,45.1750186686567,-1.08924273411643,2015-11-20 11:16:20
10.929,45.1751135518006,-1.0892827996136,2015-11-20 11:16:21
10.979,45.1752083511255,-1.08932236219657,2015-11-20 11:16:22
11.269,45.1753044915549,-1.08936360116018,2015-11-20 11:16:23
11.23,45.1754018054507,-1.08940425339056,2015-11-20 11:16:24
11.359,45.1754999575369,-1.08944272632612,2015-11-20 11:16:25
11.02,45.1755978581659,-1.08947876850976,2015-11-20 11:16:26
11.35,45.1756976028137,-1.08951170938923,2015-11-20 11:16:27
11.109,45.1757957548998,-1.089548086849,2015-11-20 11:16:28
11.06,45.1758918115102,-1.08958882289842,2015-11-20 11:16:29
10.91,45.175986443197,-1.08962712819591,2015-11-20 11:16:30
10.719,45.1760802366935,-1.0896624998273,2015-11-20 11:16:31
10.389,45.1761726052664,-1.08969812291578,2015-11-20 11:16:32
10.189,45.1762618725352,-1.08973433273749,2015-11-20 11:16:33
10.339,45.176351055985,-1.08976861472146,2015-11-20 11:16:34
10.549,45.1764428378247,-1.08980038213449,2015-11-20 11:16:35
10.92,45.1765383077018,-1.08982695276754,2015-11-20 11:16:36
10.979,45.1766355377786,-1.08985377485769,2015-11-20 11:16:37
10.819,45.1767310914748,-1.08988889503199,2015-11-20 11:16:38
10.38,45.1768222865813,-1.08993181037623,2015-11-20 11:16:39
10.37,45.1769104642027,-1.0899766535582,2015-11-20 11:16:40
10.569,45.1770006534808,-1.09001898216922,2015-11-20 11:16:41
10.65,45.1770929382348,-1.09005837711413,2015-11-20 11:16:42
10.38,45.1771845524364,-1.09009869406839,2015-11-20 11:16:43
10.21,45.1772734844291,-1.09013850810846,2015-11-20 11:16:44
10.239,45.1773610753172,-1.09017882506272,2015-11-20 11:16:45
10.009,45.1774474927389,-1.09021830382666,2015-11-20 11:16:46
10.14,45.177534748351,-1.09025166380128,2015-11-20 11:16:47
10.439,45.1776251052672,-1.09028477231881,2015-11-20 11:16:48
10.289,45.1777157974595,-1.09032140123568,2015-11-20 11:16:49
10.64,45.1778077469373,-1.09036012562833,2015-11-20 11:16:50
10.569,45.1779010375196,-1.0903946590694,2015-11-20 11:16:51
10.2,45.1779929869974,-1.09042407954954,2015-11-20 11:16:52
10.48,45.1780846850181,-1.09045006344937,2015-11-20 11:16:53
9.78,45.1781740361059,-1.09046682725572,2015-11-20 11:16:54
9.13,45.1782573522235,-1.09046163047575,2015-11-20 11:16:55
9.139,45.1783344657326,-1.09042868959628,2015-11-20 11:16:56
7,45.1783819073046,-1.09035786251448,2015-11-20 11:16:57
5.59,45.1783661493266,-1.09025786640963,2015-11-20 11:16:58
4.03,45.1783467871303,-1.09020807790479,2015-11-20 11:16:59
1.759,45.1783304424191,-1.09019692997357,2015-11-20 11:17:00
1.69,45.178316947555,-1.09019290666005,2015-11-20 11:17:01
0.429,45.1783082303757,-1.09018896716555,2015-11-20 11:17:02
0.3,45.1783078112806,-1.09018846425136,2015-11-20 11:17:03
0.12,45.1783069730902,-1.09018913480362,2015-11-20 11:17:04
0.18,45.1783047099764,-1.09019005681297,2015-11-20 11:17:05
0.129,45.1783042908812,-1.09019123027941,2015-11-20 11:17:06
0.28,45.1783030335957,-1.09019315811714,2015-11-20 11:17:07
0.259,45.1783007704819,-1.09019139791747,2015-11-20 11:17:08
0.319,45.1782987588251,-1.09019047590813,2015-11-20 11:17:09
0.57,45.1782954898829,-1.09018779369911,2015-11-20 11:17:10
0.58,45.1782907960171,-1.09018460857591,2015-11-20 11:17:11
0.709,45.1782864374275,-1.09018192636689,2015-11-20 11:17:12
0.57,45.1782821626568,-1.09017723250111,2015-11-20 11:17:13
0.499,45.1782785584385,-1.090179579434,2015-11-20 11:17:14
0.49,45.1782747865821,-1.09018175872883,2015-11-20 11:17:15
1.299,45.1782679972405,-1.09017505320629,2015-11-20 11:17:16
2.7,45.1782503952438,-1.09016876677891,2015-11-20 11:17:17
3.629,45.1782205556685,-1.09016667130312,2015-11-20 11:17:18
4.459,45.178182250371,-1.09016717421731,2015-11-20 11:17:19
4.919,45.1781374071891,-1.090169018236,2015-11-20 11:17:20
5.51,45.1780883730555,-1.09016910205504,2015-11-20 11:17:21
6.84,45.1780303702856,-1.0901623965325,2015-11-20 11:17:22
7.909,45.1779608004892,-1.09015242206772,2015-11-20 11:17:23
8.96,45.1778834355229,-1.09013859192749,2015-11-20 11:17:24
9.899,45.1777976048345,-1.09011797244569,2015-11-20 11:17:25
10.399,45.1777042304331,-1.09009047980328,2015-11-20 11:17:26
10.949,45.1776081738228,-1.09006139459927,2015-11-20 11:17:27
11.379,45.1775085968131,-1.09003013010044,2015-11-20 11:17:28
11.419,45.1774065052324,-1.0899975244971,2015-11-20 11:17:29
11.709,45.1773026534521,-1.08996659527439,2015-11-20 11:17:30
11.739,45.1771969576531,-1.08993851589877,2015-11-20 11:17:31
12.27,45.1770890825593,-1.08991160998958,2015-11-20 11:17:32
12.31,45.1769790281706,-1.08988436880427,2015-11-20 11:17:33
12.53,45.1768684708678,-1.08985411013382,2015-11-20 11:17:34
12.81,45.1767564886414,-1.08981773267405,2015-11-20 11:17:35
13.119,45.1766415727489,-1.08977733190076,2015-11-20 11:17:36
13.46,45.1765245613806,-1.08973290781395,2015-11-20 11:17:37
13.269,45.1764078852885,-1.08969175266937,2015-11-20 11:17:38
13.25,45.1762915444725,-1.08964992697254,2015-11-20 11:17:39
12.92,45.176179394608,-1.08961028057054,2015-11-20 11:17:40
12.729,45.1760697593145,-1.08956250372246,2015-11-20 11:17:41
12.53,45.1759623871349,-1.08951237994149,2015-11-20 11:17:42
12.179,45.1758566075168,-1.08946921314015,2015-11-20 11:17:43
12.079,45.1757518337272,-1.08943233276619,2015-11-20 11:17:44
11.88,45.1756471437566,-1.08940316374315,2015-11-20 11:17:45
11.62,45.1755446330808,-1.08937525200559,2015-11-20 11:17:46
11.63,45.1754435473285,-1.0893451609732,2015-11-20 11:17:47
11.359,45.1753439703188,-1.08931456702662,2015-11-20 11:17:48
11.25,45.1752460696898,-1.08928447599423,2015-11-20 11:17:49
11.9,45.1751464926801,-1.0892513674767,2015-11-20 11:17:50
11.73,45.1750439820043,-1.0892217793585,2015-11-20 11:17:51
11.919,45.1749392920337,-1.08920007022928,2015-11-20 11:17:52
11.83,45.1748356917105,-1.08917735527169,2015-11-20 11:17:53
11.759,45.174734186863,-1.08914575549673,2015-11-20 11:17:54
10.69,45.1746384655288,-1.08911851431142,2015-11-20 11:17:55
10.069,45.1745482762507,-1.0891004932196,2015-11-20 11:17:56
10.489,45.1744585060677,-1.08907853263329,2015-11-20 11:17:57
11.199,45.1743684844276,-1.08903402472744,2015-11-20 11:17:58
10.489,45.1742798877111,-1.0889839847655,2015-11-20 11:17:59
10.03,45.1741943084797,-1.08894140469739,2015-11-20 11:18:00
9.65,45.1741116629144,-1.08890485959956,2015-11-20 11:18:01
8.77,45.1740345494052,-1.08888298283228,2015-11-20 11:18:02
8.189,45.173962548857,-1.08886781158753,2015-11-20 11:18:03
8.04,45.1738212299695,-1.08882615352877,2015-11-20 11:18:05
8.189,45.1737507381638,-1.08880620459922,2015-11-20 11:18:06
8.69,45.1736768935969,-1.08878600421257,2015-11-20 11:18:07
9.29,45.1735969302406,-1.08876530091174,2015-11-20 11:18:08
10.14,45.173510680457,-1.08874308886833,2015-11-20 11:18:09
10.8,45.173418228065,-1.08871928426332,2015-11-20 11:18:10
11.209,45.1733208303501,-1.08869120488769,2015-11-20 11:18:11
12.079,45.1732181520363,-1.0886650533498,2015-11-20 11:18:12
12.619,45.1730021503915,-1.08859087350672,2015-11-20 11:18:14
12.65,45.1728906710793,-1.08855617242759,2015-11-20 11:18:15
13.069,45.172776258101,-1.08852432119553,2015-11-20 11:18:16
13.069,45.1726607554753,-1.08849029066865,2015-11-20 11:18:17
12.889,45.1725471806873,-1.08845441612308,2015-11-20 11:18:18
12.839,45.1723160916169,-1.08840127485696,2015-11-20 11:18:20
12.299,45.1722059534092,-1.08837487186197,2015-11-20 11:18:21
12.42,45.1720976592202,-1.08834737921956,2015-11-20 11:18:22
12.079,45.1719903708596,-1.08831988657716,2015-11-20 11:18:23
12.019,45.1718863514412,-1.08828610750737,2015-11-20 11:18:24
12.299,45.1717809070993,-1.08824738311472,2015-11-20 11:18:25
11.809,45.1716759656716,-1.08821511278751,2015-11-20 11:18:26
11.79,45.1715732035387,-1.08818870979251,2015-11-20 11:18:27
11.799,45.1714722854245,-1.08815409253241,2015-11-20 11:18:28
12.42,45.1713722893197,-1.08810405257047,2015-11-20 11:18:29
11.89,45.1712725446719,-1.08804948638082,2015-11-20 11:18:30
11.869,45.1711739734906,-1.08799751858115,2015-11-20 11:18:31
11.63,45.1710765757757,-1.08795301067531,2015-11-20 11:18:32
11.539,45.170976747309,-1.08792141090035,2015-11-20 11:18:33
12.06,45.1708742366331,-1.0878980253905,2015-11-20 11:18:34
12.65,45.1707657748061,-1.08786759908198,2015-11-20 11:18:35
12.609,45.1706553851413,-1.08782895850836,2015-11-20 11:18:36
12.54,45.1705473424094,-1.08779341923891,2015-11-20 11:18:37
11.94,45.1704408922391,-1.08776349584458,2015-11-20 11:18:38
11.77,45.1703381301062,-1.08774019415376,2015-11-20 11:18:39
11.73,45.170234529783,-1.08771513226328,2015-11-20 11:18:40
11.739,45.170131264736,-1.0876895674586,2015-11-20 11:18:41
11.649,45.1700277482318,-1.08766257773039,2015-11-20 11:18:42
11.469,45.1699255728321,-1.08764212588665,2015-11-20 11:18:43
11.649,45.1698236488895,-1.08761840510067,2015-11-20 11:18:44
11.62,45.1697213058518,-1.08758957135376,2015-11-20 11:18:45
11.699,45.1696196333663,-1.08756233016844,2015-11-20 11:18:46
11.24,45.1695200563566,-1.08753575953539,2015-11-20 11:18:47
